RouteNum;Authority;City;Transport;Operator;ValidityPeriods;SpecialDates;RouteTag;RouteType;Commercial;RouteName;Weekdays;RouteID;Entry;RouteStops;Pikas2012.11.19;Datestart
;;;;;17971,;;;B>A;A;пл. Мясникова - ДС ''Зелёный Луг'';67;241057;;15775,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
;;;;;18017,;;;B>A;A;пл. Мясникова - ДС "Зелёный Луг";12345;247544;;15775,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
;;;;;17971,;;0.45;A1>D;A;ДС ''Зелёный Луг'' - ТП 5;67;241052;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466;;
;;;;;18017,;;0.45;A1>D;A;ДС Зелёный Луг - ТП 5;12345;247539;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466;;
;;;;;17971,;;0.5;B1>D;A;пл. Мясникова - ТП 5;12345;241055;;15775,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443;;
;;;;;;;0.47;D>A1;A;ТП 5 - ДС ''Зелёный Луг'';67;241053;;14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
;;;;;18017,;;0.47;D>A1;A;ТП 5 - ДС Зелёный Луг;12345;247540;;14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
;;;;;17971,;;0.47;D>B1;A;ТП 5 - пл. Мясникова;12345;241056;;14467,14456,14468,14469,15565,15566,15122,15774,15775;;
47;;;;3 ТП;17966,;;;A>B;A;ДС ''Малиновка-4'' - Станция метро ''Пушкинская'';1234567;239646;;54638,15581,15583,15584,15585,15586,15590,15591,15592,15593,69269,69034,72457,211130,15691,15692,15693,15694,16253,15212,15213,15214,15215,15216,15165,15166,14715,14817,14818,14819,14684,230016;;d1-d5 - 11.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Станция метро ''Пушкинская'' - ДС ''Малиновка-4'';1234567;239649;;230016,14590,14702,14703,14704,14714,15129,15130,14903,14904,14905,14906,14907,16249,15685,15686,15688,15689,73039,72458,72435,69018,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.18;A1>D;A;ДС ''Малиновка-4'' - ТП 3;1234567;239644;;54638,15581,15583,15584,15585,15586,15590,15591;;
;;;;;;;0.12;B1>D;A;Станция метро ''Пушкинская'' - ТП 3;1234567;239647;;230016,14590,14702,14703,14704,14714;;
;;;;;;;0.62;D>A1;A;ТП 3 - ДС ''Малиновка-4'';1234567;239645;;14907,16249,15685,15686,15688,15689,73039,72458,72435,69018,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.32;D>B1;A;ТП 3 - Станция метро ''Пушкинская'';1234567;239648;;15214,15215,15216,15165,15166,14715,14817,14818,14819,14684,230016;;
48;;;;4 ТП;17928,;;;A>B;A;ДС ''Кунцевщина'' - РК Лобанка;12345;236670;;15858,14606,14607,14868,14869,14870,14871,14872,14873,15137,15138,15139,15175,121002;;d1-d5 - 01.02.2019
;;;;;;;;B>A;A;РК Лобанка - ДС ''Кунцевщина'';12345;236671;;121002,15153,15154,15158,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
;;;;;;;0.25;A1>D;A;ДС ''Кунцевщина'' - ТП4;12345;236673;;15858,14606,14607,14868,14869;;
;;;;;;;0.22;B1>D;A;РК Лобанка - ТП4;12345;236674;;121002,15153,15154,15158;;
;;;;;;;0.33;D>A1;A;ТП4 - ДС ''Кунцевщина'';12345;236672;;14878,14867,14600,14601,15522,15858;;
;;;;;;;0.31;D>B1;A;ТП4 - РК Лобанка;12345;236669;;15137,15138,15139,15175,121002;;
49;;;;2 ТП;17966,;;;A>B;A;ДС ''Чижовка-1'' - Олега Кошевого;1234567;239381;;15773,15772,15527,15528,15529,15769,15768,15766,54305,54306,15759,15757,15756,15754,15831,15615,15942,15943,15938,14473;;d1-d5 - 11.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Олега Кошевого - ДС ''Чижовка-1'';1234567;239384;;14473,15939,15940,15941,15830,15752,15753,14472,15758,15760,15762,15764,15765,15767,15530,15531,15532,15771,15773;;
;;;;;;;0.7;A1>D;A;ДС ''Чижовка-1'' - ТП2;1234567;239380;;15773,15772,15527,15528,15529,15769,15768,15766,54305,54306,15759,15757,15756,15754;;
;;;;;;;0.22;B1>D;A;Олега Кошевого - ТП2;67;239382;;14473,15939,15940,15941,15830;;
;;;;;;;0.7;D>A1;A;ТП2 - ДС ''Чижовка-1'';1234567;239379;;15752,15753,14472,15758,15760,15762,15764,15765,15767,15530,15531,15532,15771,15773;;
;;;;;;;0.24;D>B1;A;ТП2 - Олега Кошевого;1234567;239383;;15831,15615,15942,15943,15938,14473;;
51;;;;;;;;A>B;A;ДС ''Курасовщина'' - ДС Дружная;1234567;239387;;15836,15049,15050,15090,15097,15098,15100,15102,15065,15837,15839,15843,73075;;d1-d5 - 11.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;ДС Дружная - ДС ''Курасовщина'';1234567;239386;;73075,15666,15838,15020,15104,15103,15101,15099,15105,15106,15052,15053,15056,15836;;
;;;;;;;0.86;A2>D;A;ДС ''Курасовщина'' - Маяк - ТП2;12345;239385;;15836,15049,15050,15090,15097,15098,15100,15102,15065,15837,15839,15843;;
;;;;;17971,;;0.86;A2>D;A;ДС ''Курасовщина'' -  Маяк. - D;67;240974;;15836,15049,15050,15090,15097,15098,15100,15102,15065,15837,15839,15843;;
;;;;;17966,;;0.85;D>A1;A;ТП2 - Олега Кошевого - ДС ''Курасовщина'';1234567;239388;;15666,15838,15020,15104,15103,15101,15099,15105,15106,15052,15053,15056,15836;;
52;;;;3 ТП;;;;A>B;A;ДС ''Малиновка-4'' - ДС ''Кунцевщина'';1234567;239651;;54638,15581,15583,15584,15585,15586,15643,15644,15645,58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;d1-d5 - 11.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;ДС ''Кунцевщина'' - ДС ''Малиновка-4'';1234567;239650;;15858,14606,14607,14868,14869,14870,14871,14872,14873,58335,58336,211244,15640,15641,15642,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.31;A1>D;A;ДС ''Малиновка-4'' - ТП 3;1234567;239654;;54638,15581,15583,15584,15585,15586,15643,15644,15645;;
;;;;;;;0.6;B1>D;A;ДС ''Кунцевщина'' - ТП 3;1234567;239653;;15858,14606,14607,14868,14869,14870,14871,14872,14873,58335,58336,211244;;
;;;;;;;0.36;D>A1;A;ТП 3 - ДС ''Малиновка-4'';1234567;239655;;15640,15641,15642,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.62;D>B1;A;ТП 3 - ДС ''Кунцевщина'';12345;239652;;58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
53;;;;;17971,;;;A>B;A;ДС ''Малиновка-4'' - ДС ''Зелёный Луг'';1234567;241852;;54638,15581,15583,15584,15585,15586,15590,15591,14934,14935,15654,15655,71807,73042,14906,14907,15200,15596,15202,15205,15207,15209,15211,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;d1-d5 - 16.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;ДС ''Зелёный Луг'' - ДС ''Малиновка-4'';1234567;241849;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466,14467,14456,14468,14469,15565,15566,15122,15567,15568,15210,15208,15206,15204,15203,15201,15212,15213,71803,73043,15656,15657,58338,14936,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.26;A1>D;A;ДС ''Малиновка-4'' - ТП 3;1234567;241850;;54638,15581,15583,15584,15585,15586,15590,15591,14934,14935,15654,15655,71807,73042;;
;;;;;;;0.7;B1>D;A;ДС ''Зелёный Луг'' ТП 3;1234567;241848;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466,14467,14456,14468,14469,15565,15566,15122,15567,15568,15210,15208,15206,15204,15203,15201,15212,15213;;
;;;;;;;0.28;D>A1;A;ТП 3 - ДС ''Малиновка-4'';1234567;241851;;71803,73043,15656,15657,58338,14936,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.61;D>B1;A;ТП 3 - ДС ''Зелёный Луг'';1234567;241847;;15202,15205,15207,15209,15211,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
54;;;;4 ТП;18019,;;;A>B;A;ДС ''Масюковщина'' - Дом Кино;12345;247484;;15227,15262,15263,15277,15278,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14992,15017;;d1-d5 - 03.05.2019
;;;;;;;;B>A;A;Дом Кино - ДС ''Масюковщина'';12345;247485;;15017,15107,14761,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,15223,15224,15225,15226,15227;;
;;;;;;;0.29;A1>D;A;ДС ''Масюковщина'' - ТП4;12345;247487;;15227,15262,15263,15277,15278,14841,54519;;
;;;;;;;0.8;B1>D;A;Дом кино - ТП4;12345;247481;;15017,15107,14761,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699;;
;;;;;;;0.26;D>A1;A;ТП4 - ДС ''Масюковщина'';12345;247486;;54537,14699,15223,15224,15225,15226,15227;;
55;;;;;;;;A>B;A;ДС ''Кунцевщина'' - Академическая;12345;247490;;15858,14606,14607,14613,14614,14615,14679,14680,14681,14682,14683,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14767,14755;;d1-d5 - 03.05.2019
;;;;;;;;B>A;A;Академическая - ДС ''Кунцевщина'';12345;247491;;14755,14757,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701,14591,14592,14593,14594,14595,14596,14597,14598,14599,14600,14601,15522,15858;;
;;;;;;;0.31;A1>D;A;ДС ''Кунцевщина'' - ТП4;12345;247495;;15858,14606,14607,14613,14614,14615,14679,14680,14681,14682,14683;;
;;;;;;;0.6;B1>D;A;Академическая - ТП4;12345;247493;;14755,14757,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701;;
;;;;;;;0.36;D>A1;A;ТП4 - ДС ''Кунцевщина'';12345;247494;;14591,14592,14593,14594,14595,14596,14597,14598,14599,14600,14601,15522,15858;;
;;;;;;;0.65;D>B1;A;ТП4 - Академическая;12345;247492;;14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14767,14755;;
57;;;;;18021,;;;A>B;A;ДС ''Сухарево-5'' - Городской Вал;12345;247911;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168,15127,15126,14686,14687,14688,14689,14690;;d1-d5 - 05.05.2019
;;;;;;;;B>A;A;Городской Вал - ДС ''Сухарево-5'';12345;247910;;14690,14572,14573,14575,14576,15123,15124,15125,15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;;;0.64;A1>D;A;ДС ''Сухарево-5'' - ТП4;12345;247915;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168;;
;;;;;;;0.64;A2>D;A;ДС Сухарево-5 - ТП4;12345;247917;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168;;
;;;;;;;0.28;B1>D;A;Городской Вал - ТП4;12345;247913;;14690,14572,14573,14575,14576,15123,15124;;
;;;;;;;0.63;D>A1;A;ТП4 - ДС ''Сухарево-5'';12345;247914;;15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;;;0.25;D>B1;A;ТП4 - Городской Вал;12345;247912;;15127,15126,14686,14687,14688,14689,14690;;
58;;;;;17963,;;;A>B;A;ДС ''Масюковщина'' - Бобруйская;12345;239745;;15227,15262,15263,15277,15278,14841,14566,14535,14567,14568,14569,14570,14571,15893,15894,133147,212036;;d1-d5 - 08.03.2019
;;;;;;;;B>A;A;Бобруйская - ДС ''Масюковщина'';12345;239746;;212036,69093,15944,15892,14525,14526,14527,14528,14529,14533,14530,14536,14699,15223,15224,15225,15226,15227;;
;;;;;;;0.27;A1>D;A;ДС ''Масюковщина'' - ТП4;12345;239748;;15227,15262,15263,15277,15278,14841;;
;;;;;;;0.25;B1>D;A;Бобруйская - ТП4;12345;239750;;212036,69093,15944,15892,14525,14526;;
;;;;;;;0.22;D>A1;A;ТП4 - ДС ''Масюковщина'';12345;239747;;14699,15223,15224,15225,15226,15227;;
;;;;;;;0.34;D>B1;A;ТП4 - Бобруйская;12345;239749;;14570,14571,15893,15894,133147,212036;;
59эл;;;;2 ТП;17987,;;;A>B;A;ДС ''Серова'' - Долгобродская;1234567;242314;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614,15615,15942,15943,54329;;d1-d5 - 01.04.2019<br>d6-d7 - 06.04.2019
;;;;;;;;B>A;A;Долгобродская - ДС ''Серова'';1234567;242317;;54329,14780,14781,15625,15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;;;0.81;A1>D;A;ДС ''Серова'' - ТП2;1234567;242312;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614;;
;;;;;;;0.08;B1>D;A;Долгобродская - ТП2;1234567;242315;;54329,14780,14781;;
;;;;;;;0.85;D>A1;A;ТП2 - ДС ''Серова'';1234567;242313;;15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;;;0.13;D>B1;A;ТП2 - Долгобродская;1234567;242316;;15615,15942,15943,54329;;
60;;;;;17966,;;;A>B;A;ДС Ангарская-4 - Станция метро ''Могилевская'';1234567;239314;;68909,15330,15331,15332,15342,15339,15340,15341,133412,14712;;d1-d5 - 11.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Станция метро ''Могилевская'' - ДС Ангарская-4;1234567;239315;;14712,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.88;A1>D;A;ДС Ангарская-4 - ТП2;1234567;239312;;68909,15330,15331,15332,15342,15339,15340,15341,133412;;
;;;;;;;0.86;D>A1;A;ТП2 - ДС Ангарская-4;1234567;239316;;15298,15299,15300,15301,15302,15303,15304,15833,68909;;
61;;;;5 ТП;17971,;;;A>B;A;ДС ''Уручье-2'' - Академическая;1234567;240945;;14386,14384,14382,14649,14651,14675,14513,14514,14515,54322,14484,14483,15117,15118,15119,15120,15121,15107,14767,14755;;d1-d5 - 27.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Академическая - ДС ''Уручье-2'';67;240948;;14755,14757,14992,15017,15108,15109,15110,15111,15116,14482,14485,14486,14487,14431,14676,14650,14381,14383,14385,14386;;
;;;;;17982,;;;B>A;A;Академическая - ДС Уручье -2;12345;242177;;14755,14757,14992,15017,15108,15109,15110,15111,15116,14482,14485,14486,14487,14431,14676,14650,14381,14383,14385,14386;;
;;;;;17971,;;0.27;A1>D;A;ДС ''Уручье-2'' - ТП5;1234567;240943;;14386,14384,14382,14649,14651,14675;;
;;;;;;;0.27;D>A1;A;ТП5 - ДС ''Уручье-2'';1234567;240944;;14676,14650,14381,14383,14385,14386;;
;;;;;;;0;D>B;A;ТП5 - Академическая;1234567;240947;;54322,14484,14483,15117,15118,15119,15120,15121,15107,14767,14755;;
62;;;;;17992,;;;A>B;A;ДС ''Уручье-2''  - ДС ''Уручье-4'';1234567;243380;;14386,14384,14382,14649,14651,14652,14654,14658,14660;;d1-d5 - 16.05.2019<br>d6-d7 - 06.04.2019
;;;;;;;;B>A;A;ДС ''Уручье-4'' - ДС ''Уручье-2'';1234567;243381;;14660,14659,14657,14656,14653,14650,14381,14383,14385,14386;;
;;;;;;;0.43;A1>D;A;ДС Уручье- 2 -  ТП5;67;243379;;14386,14384,14382,14649,14651;;
;;;;;18032,;;0.43;A1>D;A;ДС Уручье- 2 - D ТП5;12345;248676;;14386,14384,14382,14649,14651;;
;;;;;17992,;;0.4;D>A1;A;ТП5 - ДС ''Уручье-2'';67;243382;;14650,14381,14383,14385,14386;;
;;;;;18032,;;0.4;D>A1;A;D - ТП5 - ДС ''Уручье-2'';12345;248679;;14650,14381,14383,14385,14386;;
63;;;;3 ТП;17996,;;;A>B;A;ДС ''Юго-Запад'' – ДС Дружная;1234567;244577;;54682,15645,15647,15648,71807,73042,14906,14907,16249,15696,15697,15698,15699,15700,15701,15843,73075;;d1-d5 - 10.04.2019<br>d6-d7 - 10.04.2019
;;;;;;;;B>A;A;ДС Дружная - ДС ''Юго-Запад'';1234567;244574;;73075,15667,15668,15669,15675,14718,15683,15684,16253,15212,15213,71803,73043,15638,15639,15640,54609,54682;;
;;;;;;;0.27;A1>D;A;ДС ''Юго-Запад'' - ТП 3;1234567;244575;;54682,15645,15647,15648,71807,73042;;
;;;;;;;0.3;D>A1;A;ТП 3 - ДС ''Юго-Запад'';1234567;244576;;71803,73043,15638,15639,15640,54609,54682;;
64;;;;;17957,;;;A>B;A;ДС ''Малиновка-4'' - ДС Дружная;1234567;239055;;54638,15581,15583,15584,15585,15586,15590,15591,15592,15593,15594,15595,15664,15197,15693,15694,15696,15697,15698,15699,15700,15701,15843,73075;;d1-d5 - 11.03.2019<br>d6 - 02.03.2019<br>d7 - 03.03.2019
;;;;;;;;B>A;A;ДС Дружная  - ДС ''Малиновка-4'';1234567;239052;;73075,15667,15668,15669,15675,14718,15683,15684,15685,212073,14909,15198,15570,15571,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.57;A1>D;A;ДС ''Малиновка-4'' - ТП 3;1234567;239053;;54638,15581,15583,15584,15585,15586,15590,15591,15592,15593,15594,15595,15664,15197,15693,15694;;
;;;;;;;0.61;D>A1;A;ТП 3 - ДС ''Малиновка-4'';1234567;239054;;15685,212073,14909,15198,15570,15571,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.36;D>B1;A;ТП 3 - ДС Дружная;12345;239050;;15696,15697,15698,15699,15700,15701,15843,73075;;
66;;;;;17950,;;;A>B;A;ДС Сухарево-5 - Станция метро ''Михалово'';12345;238048;;133395,73663,69090,58340,15173,15174,15157,15158,15159,15160,15161,15162,15163,15164,14903,14904,14905,14906,14907,15200;;d1-d5 - 23.02.2019
;;;;;;;;B>A;A;Станция метро ''Михалово'' - ДС Сухарево-5;12345;238047;;15200,15596,15201,15212,15213,15214,15215,15216,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.24;B1>D;A;Станция метро ''Михалово'' - ТП 3;12345;238051;;15200,15596,15201,15212,15213;;
;;;;;;;0.71;D>A1;A;ТП 3 - ДС ''Сухарево-5'';12345;238049;;15214,15215,15216,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.05;D>B1;A;ТП 3 - Станция метро ''Михалово'';12345;238050;;14907,15200;;
67;;;;2 ТП;17966,;;;A>B;A;ДС Ангарская-4 - Автовокзал "Восточный";12345;239318;;68909,15330,15331,15332,15342,15339,15340,15341,15343,15344,15345,15346,15621,15622,15623,15624,14782,14795;;d1-d5 - 11.03.2019
;;;;;;;;B>A;A;Автовокзал "Восточный" - ДС Ангарская-4;12345;239319;;14795,15831,15615,15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.86;D>A1;A;ТП2 - ДС Ангарская-4;12345;239320;;15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
77;;;;4 ТП;18017,;;;A>B;A;ДС ''Сухарево-5'' - Саперов;1234567;247496;;133395,73663,69090,73484,58361,15177,14893,15178,15170,15191,15192,14855,14856,14679,14680,14681,14682,14683,14838,14839,14840,14841,14566,14531;;d1-d5 - 01.05.2019<br>d6-d7 - 01.05.2019
;;;;;;;;B>A;A;Саперов - ДС ''Сухарево-5'';1234567;247497;;14531,15040,54537,14699,14700,14701,14591,14592,14593,14594,14595,14857,14859,14882,14883,14888,14889,14890,14891,58360,58362,15141,73666,73665,133395;;
;;;;;;;0.7;A1>D;A;ДС ''Сухарево-5'' - ТП 4;1234567;247498;;133395,73663,69090,73484,58361,15177,14893,15178,15170,15191,15192,14855,14856,14679,14680,14681,14682,14683;;
;;;;;;;0.09;A2>D;A;ДС ''Сухарево-5'' - ТП4 (ч-з Пономаренко);12345;247503;;133395,73663,69090;;
;;;;;;;0.09;A2>D;A;''ДС Сухарево-5'' - ТП4 (ч-з Пономаренко);67;247438;;133395,73663,69090;;
;;;;;;;0.63;D>A1;A;ТП 4 - ДС ''Сухарево-5'';1234567;247500;;14591,14592,14593,14594,14595,14857,14859,14882,14883,14888,14889,14890,14891,58360,58362,15141,73666,73665,133395;;
;;;;;;;0.07;D>A2;A;ТП4 - ДС ''Сухарево-5'' (ч-з Пономаренко);12345;247502;;15141,73666,73665,133395;;
